hotel_id, comment_num, useful_num, pic_num, comment_date, rating, comment
13002,,,,2018-11-06,,前台什么的看着还是比较高大上的，进房间以后就会觉得跟四星级的差距不是一星半点。进门之后的味道很重，最需要吐槽的是卫生间，只有顶喷没有手持的淋浴花洒，是我这么多年行走江湖见到的唯一一个**，洗头也就算了，考虑过洗澡的感受吗。 而且水龙头开关在里面，我要小心不被顶喷喷到一身冷水来控制开关。淋浴门就更搞笑了，只有一半门，洗完澡整个卫生间都是水漫金山了。接下来聊聊洗漱台，不知道怎么说，水龙头一打开，整个洗漱台全是水，地上也都顺着流下来了，简直呵呵哒。卫生间也是没有做防滑的，怕滑倒基本上也只能把浴巾铺在地上了。除了卫生间极力吐槽以外，其他地方还算凑合，主要是位置好找，打车一说地方司机都知道。早饭没有，貌似是不包含的。再次吐槽一百下卫生间！！！太生气了所以没有拍照片，也是醉了，不然可以展示一下
13003,7.0,1.0, 16,2019-10-04,2.8,上一天住的酒店感觉卫生稍微有点差，想换一个干净的，但是千万不要被图片骗了，这个房间卫生更差，而且设备老久。其他酒店都是直接入住，这个酒店还要押金，而且还得是现金，进入房间就有一股浓重的霉味，甚是刺鼻。只有一个插座，充电甚是不便，房里的电话是个摆设，打不通的。最要命的是屋里很多蚊子，睡觉前打死了两只，晚上还有很多蚊子咬的睡不着，电话打不通，只得半夜自己跑下去拿蚊香片，插上蚊香片就没法给手机充电了。而且此处紧挨火车站，很是吵闹，此房不宜居住。 唯一的优点就是交通方便吧
13003,9.0,, 14,2019-08-17,4.8,性价比超高！位置尤其好非常方便！坐火车飞机中转都很方便！设施嘛个别的老旧，影响不大！客房服务好好！五楼的楼顶晾晒衣服也特别方便！大堂很大一张照片都装不全！个人觉得属于规范的较大点的酒店！和大堂相连的旁边超市东西价格一点不贵，包括特产食品饮料矿泉水儿都不贵，超市老板人也很好，没有现金，找他用微信换现金也很乐意！再旁边有一家当地特色摊小面，经济实惠好吃！摊小面六块钱二两！儿子说很好吃！八九十块钱左右，能够有这样的房间是真的真的很难找到的！希望下次来的时候不会因为装修升级而涨价很多呀！
13003,10.0,2.0,,2017-07-16,5.0,还行吧，好久了，没有照片了。
13003,,,,2017-10-20,,非常不错，便宜环境好，照片忘拍了
13010,,,,2019-08-22,,，说实在的还真不想打分，差评，715房间，床上，房间里有臭虫，卫生非常差，图片上的小黑点就是臭虫
13010,13.0,3.0,,2017-12-13,3.5,房间实际情况比照片差很多，电视不能看，房间只有一个能看得见的电源，真是。。。免费住都不会愿意的
13010,,,,2018-11-05,,首先丽晶酒店在九星电子商厦对面，地理条件特别好，离那林步行街很近，打车大约10分钟，或者坐10路车，2路车都可以到，只有几站，再者离万达也很近，打车大约15分钟，位置可以说是很方便，处在青山区的中心了，然后，进到酒店大堂，真的特别富丽，很有牌面哦，可以看我上传的照片，真实拍摄，前台的人员说话声音很温柔，态度很好，这个价位的服务真的也是很值得了， 进到房间里面，比较宽敞，窗景很不错，可以看夜景，两个人坐在一起喝点红酒很不错哦，有一次性拖鞋，质量不错，比较厚，不是那种廉价的东西，让我惊喜的是打开衣柜还有浴袍，白色和浅蓝色，可以说很漂亮了，冰箱之类的一些，非常齐全，只是房间里没有看到花，也没有果盘之类的，至于卫生间，下面有我拍摄的照片，水龙头热水都非常好用，只不过有一些旧，当然，这个酒店是老酒店了，从我了解开始，在这边是非常出名的酒店了， 洗澡的花洒挺让我失望的，为什么呢，只有只有高高挂着的，而不能取下来，我一个女孩子，真的不想淋湿到头发上，而且水不细，出水也不均匀，这点真是大大减分，再来说下毛巾，只能说是非常破旧，作为一个真实的点评，我就是要这么无情，浴巾毛巾就是很旧啊，质地不好，擦身体真的不舒服，酒店真的不考虑换批毛巾吗？床不是特别软，但是睡的很舒服，枕头被子都是可以的哦，下面有一张我拍的近距离，哈哈哈，拍的有些黑了，总的来说，基本就是这样，这个酒店还是一个不错的选择的，只要你不是特别的挑剔，哈哈，祝你们住的开心～
13021,8.0,4.0, 1,2018-10-03,4.8,临时定的酒店，去花果山1小时左右，周围热闹，酒店设施还行，早餐较为丰富，图片还是挺贴心的，有免费停车场
13021,4.0,, 9,2017-07-02,5.0,看了评论，抱着试试的心理来体会一下，真的是很好，环境很好！下面的图片足以证明，早餐种类繁多，尤其是服务员刘敏慧和杨珺博，很是满意，去咖啡厅用早餐的时候，看到我们主动问好，询问咖啡红茶，由于人比较多，刘敏慧还贴心的给我和宝宝找了座位，真的不错，更意外的是由于天气比较热，还给我们端来了她们每天自己熬的绿豆汤，很是感动，不多说，下次还会入住此酒店，感谢感谢！
13021,,,,2019-11-07,,第二次入住了，谢谢图片中的服务员，服务员很友好，头一次遇到帮客人洗袜子的。。还送了几个小礼品。对面的公园适合遛娃，光喂鸽子就能喂俩小时。。
13021,151.0,37.0,,2018-09-30,5.0,酒店干净整洁，早餐很丰盛，订房部赵莹工作认真负责，服务周到，专门去房间拍照片发给我微信，好让我选择房型，还送给我宝宝洗小牙刷和小拖鞋，真是五星级的一流服务，酒店地理位置不错购物餐饮都方便，下次来连云港还会选择云台大酒店！
13021,66.0,1.0, 30,2017-07-10,5.0,酒店管家李曼超级贴心，被来拍的照片已经丢失了，每次来都住这里，服务太好了，太贴心，强烈推荐
13022,,,,2019-01-27,,酒店脏乱不堪，卫生间返味道，换了三个房间才对付住一晚，千万别被网上图片所蒙骗，枕头上都是印迹，再三要求才给关了被罩床单，商家太坑人，建议大家不要去
13027,,,,2019-07-30,,离地铁站很近哦，出来没走几步就到了，酒店服务很好，需要什么打电话给服务台都能帮你送。想带孩子看九一八历史博物馆和沈飞航天博览园的，从酒店打车也很近，旁边就是北陵公园，可以带孩子逛逛。主要旁边还有南风大剧院，可以看二人转哦。照片忘照了，真实情况和酒店提供图片是一致的。
13032,8.0,1.0, 12,2019-04-08,5.0,4月5.6入住，原来住过的，非常满意，心在卫生更好了，前台服务非常周到，餐厅也非常棒，希望店里的图片对出行人有帮助吧，前台陈晓东，赵亚楠，棒棒哒
13032,15.0,5.0, 66,2018-08-23,4.0,酒店位置非常好，走路去太原街地铁站只要几分钟，这次是为了带老爹去辽博看画来到的沈阳，选择了这家老三星酒店，携程性价比非常高，还带双份早餐，早餐中西餐都有，种类也多相对于这样的房价已经是很满意了，酒店周边也很繁华，去中街坐地铁4站地也很方便，如果要去辽博推荐坐地铁2号线到白塔河路地铁站下来打滴滴，非常方便。图片前三即在酒店房间内所照。
13032,4.0,1.0, 25,2019-06-26,3.0,环境尚可，地理位置好，交通方便，但房间面积比较小，与介绍的面积严重不符。服务人员比较热情，乐于提供各种帮助。早餐比较丰富。设施一般，比较老旧。网络信号较差，空调没开，且空调很脏，有黑色粉末。房间有烟味。其中一张床被安放在一个阴暗潮湿的角落，不见阳光，与宣传图片严重不符。刚入住，就发现卫生间马桶是堵塞的。与工作人员沟通后，没有得到及时的疏通。性价比还可以。
13046,,,,2017-10-10,,很干净，比照片上好，下次还会选择。
13047,1.0,,,2019-04-04,4.5,早餐真的很一般，但是订的房间和妈妈带着两个孩子出行，性价比很高了。房间够大，一应俱全。房间的设施实际比图片精致很多。总之很满意。
13047,6.0,3.0, 4,2018-06-17,5.0,特别满意，位置离火车站和江边很近，走十几分钟就到了，是丹东的老酒店了，口碑很好，入住后酒店整体装修很大气，房间设施和图片一样，窗户大，住的舒服，很安静，星级酒店会比宾馆连锁什么安全很多，相对比较放心。尤其特别好的是停车场很大，住客是免费的，停车场师傅也很负责，赞一个。下次去还会住这，提前预定也很实惠。很满意的入住体验，希望继续保持，酒店越来越好！
13047,41.0,103.0, 69,2018-02-07,3.3,房间带电脑冰箱保鲜柜，不过对很多人多半用不上，酒店装修设施都比较旧了。带孩子出游，订房时看图片还以为是一大一小两张床，结果是两张小床，自己误解了。运气也实在很差，前一房客在房内抽烟，气味久久散不去，大冬天的开着窗户吹了几次，住了三天都还有烟味，这不是无烟楼层吗？不理解，也是第一次碰到这种情况。早餐只含两人，我家不足1米1的孩子需要另付费，看看也没啥可吃的，孩子爸爸干脆到外面小店吃去了。早餐要早去，去晚了啥喝的都没有了，牛奶豆浆果汁全空了，不会再上，也没啥可吃的了。房间一次性拖鞋、茶包那些也不会每天自动补给，需要向服务员要。酒店距离客运站近，去虎山长城，冰雪大世界玩方便。去鸭绿江断桥也不远。马桶是自动的。
13047,,,,2017-10-02,,千万别订这家酒店，服务太差，**客户，派的房间于网上登记照片不符。真的差劲的酒店，怎么评比上4星的？2星都不够格。我在去哪儿网预定豪华套房，进入酒店大厅前台，前台告诉我还没预定，不知有预定，我出示手机才当场安排，安排812，进入后发现是套房双人床，气愤怒，和预定的豪华套房完全不一样，满满的**，去前台理论，说马上给换，换了915，进入屋子内是行政大床标准，愤怒太愤怒，考虑一家人出游别给家人带来过多负面影响，我忍啦！请看到的朋友，不要再把钱花真的个不好地方，真的很差。在网上预定直到我发表差评3.39网上还没有确认入住，都入住3小时多啦，还显示等待入住，效率多低，房费和入住的房间不匹配，********，去哪儿网了解情况后积极帮我了解情况，酒店前台竟然告诉客服，她家客房就是这个标准，网上上传照片不了解什么情况，分配房间就是这个。去哪儿网上传照片不一致，就说不知道，不了解，反正他们酒店就这标准房间，气愤，不是考虑家人感受，十一期间订房难，我真受够啦。
13067,28.0,7.0, 2,2019-01-10,5.0,房间感觉进去虽然没有官网图片那么大，但是很干净，设施和洗漱用品一应俱全，而且酒店地理位置很好，暖气很热乎
13067,2.0,,,2019-08-21,3.3,与图片不符，图片里看起来很大的房间，实际上进去很小
13067,1.0,,,2018-01-06,3.8,房间没有图片上看的那么大，卫生方面细节不到位，距离中央大街和教堂1.8公里左右。总体来说还可以吧。。。
13067,,,,2019-10-15,,他家酒店可能都是那种团体，或者单位，定点的地方。前台总是很忙，入住退房都很慢，他们那个电脑系统好像还很卡的样子。我定的高级大床房，就想屋子大点，结果给我一个标间，我去说了，又给了我一个普通大床。我当时没反应过来，就直接住了，现在反应过来也没用了。这些都次要的，就那图片，差距太大了吧。还有那个卫生间的设施，那个水龙头，一直漏水，水还一直没有热水。我退房的时候洗的冷水澡上的火车。打车，说是离哈站挺近，空车出租车都不走，打了40分钟，一个滴滴都没有接单的，位置还能再偏么。我可真二，定这么个鸟不拉屎的地方。
13067,,,,2018-12-19,,酒店还是很不错，附近公车站多，位置很好找，工作人员热情，房间干净，有暖气，各方面都很OK，下次还会住哪里，建议酒店房间可以放点精油或者香薰，薰一下！没有拍图片忘记了。
13067,,,,2018-02-13,,交通十分便利，服务也挺好，就是设施差了点，和图片相差有点大，拖鞋太滑了，沾上水十分容易摔跤，其他都挺好的
13067,2.0,, 1,2018-01-27,3.0,房间跟照片不符！打扫不干净！环境也一般！早餐种类很少，一个人鸡蛋只能拿一个！但暖气还是可以的！只能说一班，没有三星级！
13067,2.0,,,2017-07-22,2.5,跟照片根本不符，跟小旅馆差不多吧，很晚入住，早早就要出门办事只能对付一晚，毛巾建议消消毒，一股捂吧味了！
13067,,,,2018-10-18,,入住感受很好 这里离中华巴洛克很近 附近草市街吃的东西很多 走到江边需要10多分钟 从江边就可以走到中央大街 一共用了半个多小时 房间里的环保拖鞋很舒服 房间也很干净 尤其服务态度特别的好 早餐没有吃 不知道什么样子 晚上出门的时候看见送餐员上下楼都需要登记 安全有保障 忘记拍照片了 不错 推荐入住
13094,10.0,1.0, 16,2018-05-29,4.3,必须赞👍一下携程的服务，因为入住时发现和订的房间图片有差距（房间太旧），经携程协调搬到楼上新装修的房间，舒服多了。周边比较脏乱，但是出行购物都很方便，陪孩子到考评局考试住这里很合适，多趟巴士都到，也不远。
13094,,,,2019-07-23,,"交通方便,整体不错,服务很好,房间很大,性价比高,地铁站很近,环境不错,酒店🏨真是不错，对比了好几家看图片后才选择这家的，我那层的房间前面都有一扇防火门才到房间门，打开门后发现房间挺大的，在香港寸金尺土的地方算大了，而且挺干净的，一进门一家都觉得意外，我们要的时家庭房，足够一家三口住，想不到房间的沙发🛋还可以打开当床，我女儿有床都不睡，居然两晚睡沙发，说挺舒服的，餐厅就无去看看，所以评论不了，一千多两晚就真是值得住的，下次来还住这里算了，确实放便出行的！"
13094,,,,2018-05-07,,位置不错 离庙街也很近 地铁站 最重要的是房间大 在香港这个价位住这么宽敞的房间真的自己都想表扬自己 而且房间像是新装修的干净卫生之前看评论的图片还担心会比较旧 只敢订一天先试试看 一来自己都觉得很惊喜 酒店也有插头的转换器 自己可以不带 房间有点乱 将就点看😢
13094,,,,2017-09-10,,总的来说性价比相当高咯，与网上图片一样的，最满意的是交通很方便，出酒店一百米左右就有地铁站.关键机场快线也在附近、酒店里面应该有的都有。对于这个价格的酒店满分。
13094,13.0,1.0, 14,2019-05-13,4.0,性价比高，照片上在没有开灯的情况下拍的
13094,,,,2019-01-23,,酒店位置很好，下了高铁向柯士甸地铁站a出口走，从a出口出来，左手边那条马路就可以看到酒店了，相当方便，酒店下午2点办理入住，可以免费寄存行李，酒店前台很棒，我问了好多路，都特别热情的帮我讲，不像评论里面说的态度很差，我是从酒店走路去海港城然后到维港的，大约步行25分钟可以到达维港，酒店到佐敦地铁站大约走路10分钟，顺着佐敦地铁站一直走就到中港城海港城了，很近很方便！酒店步行到庙街五分钟，晚上吃饭方便，离翠华餐厅、澳门牛奶公司也很近！酒店房间的照片上传不上来，房间很大，在香港这寸土寸金的地方，这么大的房间真是很不错了，就是酒店设有中央空调不能关闭，晚上睡觉还是很冷的，可以要毛毯唯一不足的地方就是我们去的那天酒店水管坏了，没有水，不能洗澡很悲催，到晚上1点多都没修好。这点很不方便，其他都好！
13094,,,,2018-02-18,,酒店家庭房真心够大，实在有点儿意外！来前找了不少酒店的家庭房，同档次的基本没有比这个房间大的，只是忘了拍房间照片了，美中不足的是隔音不好。 酒店位置还不错，交通非常方便，从机场直接做A22大概一小时就到，下车站走到酒店就几分钟，这次来回都坐的A22，单程不到40港币，性价比很高。 酒店离佐敦，柯士甸地铁站都很近。附近有好几家网红店，佳佳甜品，十八座狗仔粉，点点心点心店，义顺牛奶公司......还有酒店对面有两家一直很火的店，最后一天去了其中的拍板小馆吃了早茶，很地道很后悔没早发掘到😍；对于喜欢购物的童鞋，离酒店一站地的DFS，海港城等也足够满足购物欲的了。 其实最想赞的还是酒店的服务，无论是前台接待还是大堂经理，态度都很友好很有耐心，虽然酒店的设施略显陈旧，但每天的客房服务还是很认真的，看得出来，酒店的管理还是很专业的。以前很少写点评，这次啰啰嗦嗦写了这些，其实很想在酒店留言上给点个赞的，以后还会再来😀
13094,,,,2017-10-31,,二次亚博馆SAT考试都住该酒店，主要是太方便了，机场抵达乘住A22大巴直接第一站就到，酒店安静整洁，周边网红餐食都到位，云吞面、澳洲双皮奶、翠华、甜品店、点点点心等，万宁等什么都有，庙街夜市，位于繁华地段，早上六点起床，转角处24小时茶餐厅吃上份丰盛的早餐套餐，走过地道、天桥就到圆方九龙机场站，参加考试凭考证可购买优惠往反地铁票，到达展馆很快，7点半就到了，人还不多，找考位进场，友情提示有去考SAT的真心住该酒店决佳选择，早上就象家门囗步行去坐地铁，不用打的，坐公交等，该位置正是不错，本人认为机场快线沿线伟晴轩真是理想的方案，考完第二天酒店下面对门的早茶很有名，都是当地港人用茶之地，门口挂了许多明星在此店的照片，早茶品种多关键价格实惠，小点、大点、特点都不贵，感觉在广州品早茶，品茶一个多小时后。 步行前往海港城，走出地道囗就能看到，到了开始购物，尝港红的蛋糕，拍拍照，于酒店说好下午二点半退房，所以时间决对宽松，返回酒店拿行李退房，非常的满意，真是为吃、住、购、行、玩得方便，因国庆假期港出机票很贵，而且航班时间也有些晚，所以订的深圳飞上海的，离开酒店直接去圆方坐中港大巴，第一坐确实方便，比坐地铁还方便，不用下楼，直接进去有大巴购买休息点，行李可寄存，商场里转转看看，食品超市买的水果，寿司，星巴克咖啡入坐用下午餐，大巴时间到直接休息厅电梯下去坐车，约一个小时下车过关，几道关卡，用证件扫描，按姆指就过了，出了关囗大巴就在正前方等着上车，满员开车，不到一个小时就到深圳三号航站楼出发大厅门口，太方便了，办理托运手续进入，用晚餐时间到了，就在候机大厅餐厅用膳，登机时间到，上机休息一下晚上到家，整体出行都很好
13143,4.0,3.0, 4,2018-03-11,2.0,床单很严重的消毒药水味，床上有虫。小孩被虫子咬了一身(脸上，背见图片)。这种酒店以后免费也不会住了。差评差评
13143,2.0,1.0,,2019-01-30,5.0,第二次预约入住了，上次住在面向西江这边风景很美，这次的环境卫生也是很不错的，照片忘记拍了😭还是很满意的
13143,,,,2017-07-18,,我下午就入住了。酒店一直没确认。还好，我来看一下。因为给了担保金。 照片上看酒店很好。地点确实很偏，进来的话很老旧了。但这个价格还好吧。可以接受。有车的话会更方便。
13265,10.0,9.0, 23,2018-10-07,4.5,我们两家人一起来旅游的，这个酒店离海边很近，环境不错，服务一流，看我的图片，国庆期间服务员还给留了温馨小纸条，很难得，从这可以看出酒店的对客人的态度。我没有洁癖，所以卫生方面还是不错的，不能要求跟新酒店一样。我们在南京住的也是国信，感觉不错，所以到了连云港看到也有国信，就果断入住。总体感觉很好，值得推荐。另外有个提醒，出酒店吃饭的时候，门口外面有个人就一直跟着介绍到他家（龙潮阁）吃海鲜，朋友说去就去吧，结果去之后，一看菜单太贵了，也没好意思走，就随便点了两只螃蟹，和一条鱼，还有一个番茄炒蛋，结果吃了700多。第二天知道附近吃饭比他家便宜一半都不止，真是应了连云港当地旅游的宣传语，不要相信黄牛，拉客必被宰。
13265,4.0,1.0, 9,2018-08-16,4.0,特意在携程看了很久，就想找个环境好得。不过住宿环境有点失望，酒店的房间设施和快捷酒店差不多，酒店内的设施比较陈旧，与别的500多元的房间品质有差距。房间里的梳妆镜柜，味道特别大。大半夜11:30空调还不制冷，好在工作人员会全力帮忙解决。看到图片里有个绿地大平台，结果已经被破坏。总体来说，没有那种高大上的感觉。
13265,20.0,1.0,,2018-08-19,5.0,在网上订的酒店，选择酒店的位置和停车等条件到达酒店后都一一属实，很赞。前台及客房服务热情细致周到，房间装修及家具典雅舒适、简洁实用，服务员还送了水果酸奶，亲切温馨。酒店大堂、住宿房间、一楼餐厅干净卫生，用餐非常方便。酒店院子很大像花园一样，环境一流，停车很方便。这次入住很满意。用手机拍了照片，很抱歉还没学会发。
13265,2.0,, 2,2018-07-13,5.0,在网上直接预订，第一天去花果山，玩过直接去酒店，酒店环境很好，挺舒适，干净，卫生，早上自助餐很丰富，价格虽然高了一点，但是环境，服务，位置，都很好，酒店还送了水果点心，临走时还送了小纪念品，值得推荐，下次再来还住这家，照片没拍，没这习惯！海涵！
13265,,,,2017-10-07,,完美～地理位置绝佳，爸妈出门很开心，玩得很好，住的也很好，服务到位，很适合自驾出行家庭，以后来连云港出游还会选择这家，照片爸妈不会拍就不上图了，但是服务真心棒，值得大家出行选择，爸爸专门嘱咐我给五星好评，哈哈哈哈哈哈哈
13268,1.0,1.0, 2,2017-07-26,5.0,不知道是图片错了还是前台错了或是故意，我订的b房给我的c房，想想自己一个人住无所谓了就没去说什么，其他都还好吧。。
13268,5.0,,,2017-07-07,2.0,房间很小 和网上图片一点都不符合 卫生条件不好 床上有蟑螂
13268,,,,2018-12-23,,住的房间与图片不一样，房子面积大，空调不给力。
13268,,,,2018-08-23,,图片忘记拍了，说几点不能忍受的地方吧，将近300块钱的房间，只有卫生间有那么一丢丢纸巾，我估计要是拉肚子的话都不够用，其他房间里再无任何一点纸巾，难不成我开个宾馆自带纸巾？牙刷牙膏，拜托，能不能稍微走点心，叫你们经理刷一次试试呢！异味也有，我都不想说了，以后不会再去了！
13281,8.0,2.0, 12,2018-04-06,2.5,清明从青岛来盱眙吃小龙虾～看点评选择了金谷园，进门房间整体感觉还行，问题是，清洁工作是怎么做得我都不知道，卫生间两边得灯上面都是蜘蛛网，拍照拍不出，马桶是坏的，冲不下去，就没有水，空调整晚关了开开了关！还是打得热风吹凉风！！！！！！！早餐，品种非常少，图片也拍了，看下吧就那些～不推荐入住～
13281,,,,2019-02-05,,挺好的啊 比图片上好 早饭也不错
13299,,,,2019-11-12,,一看名字觉得是很守旧的，看了18年新装修图片决定入住。就在市区中心，离火车站不远，酒店整个建筑布局呈内凹型，有点四合院的感觉，这样一来即使在市中心也不吵，但是房间隔音效果一般，房间有迎宾水果。
13299,1.0,,,2019-10-17,5.0,酒店位置很不错 离机场很近 旁边还有饭店 烧烤店之类的 主要很干净 很卫生 是我喜欢住的类型 我住酒店算比较挑剔的了😄 整体环境不输三四星酒店 以后有就会还会入住此酒店 就是到酒店急急忙忙睡了 一早起来赶飞机 忘记拍照片和视频了 总之真的很满意
13299,,,,2019-01-25,,本次入住3号楼，房间与网上照片一致，3407房型卫生间独立户型设计巧妙，空调很安静，Wi-Fi速度很快，就是床弹簧不太好了效果欠佳，赠送了水果和酸奶让人心情愉快，孩子早餐也没有收费，游泳池装修和水质都很OK，很适合带孩子学习游泳，早餐比较丰富，我喜欢的豆花做得恰到好处，酱牛肉软硬适中味道不错，晚上回来窗帘一拉掉了下来，打电话后服务工程人员立即修复，态度和效率很高，溧阳之行五星品质性价比很高，推荐这家酒店。
13313,3.0,1.0, 9,2017-08-25,4.5,两个小时不到的车程，第一次来宜兴，觉得还不错，市中心的位置，道路小了点，酒店的外貌跟宣传图片有一定的距离，但是进了大堂感觉还不错，服务人员也不错，保安大叔，接待李燕，经理毛海燕，行李员沈洁都挺热情的。还送了我们两份自制酸奶，本来只有一份，但是看到我们有两个小孩就送了两份。房间在六层，干净整洁，挺大的，送了两份儿童拖鞋和牙刷。卫生间是淋浴。
13314,,,,2017-10-17,,这次出游订了三个家庭房，网上图片的家庭房都有自动麻将机的，结果三个房间一个都没有，问前台说他们宾馆只有一个家庭房里有麻将机，而且已经有客人入住了，网上图片是忘记拿下来了，和他们商量的结果是让我们用他们的棋牌室，离房间老远的地方，很不方便。想在他们宾馆餐厅吃晚饭，服务员告诉我们不能喝酒，要喝酒就吃和菜，每人100元，这是什么意思？宾馆唯一的好处是在市中心。
13315,1.0,1.0,,2020-01-26,5.0,酒店位于城中繁华地段，有停车场，酒店后面的停车场比较小，附近有公共的停车场可以借用，酒店会给免费的停车券。酒店比较新，装修现代，和图片一致，服务很好，我们房间空调有问题，立马给换房间，不用我们去前台就办妥了。舒适房不大，最顶头的房间有个转角，更小些。早餐在12楼，地方不大，但东西还算丰富，面条馄饨都有。就是洗澡时水温不太稳定。
13315,2.0,1.0, 5,2019-10-07,5.0,房间安静舒适，前台服务态度很棒啊和. 12楼餐饮也很不错，感谢图片里的四位小哥哥，小姐姐给我送的小礼物。下次来还住这里
13315,3.0,1.0,,2019-10-06,4.8,早餐味道很好，就是种类少了点，是国庆所以人有点多，显得桌子有点少，客服服务态度很好，满足所有的问题，只是房间有点小，可能是市区的原因，然后亲子房的和图片差点，只有帐篷和一个摇一摇，体验差的就是洗澡的水忽冷忽热！但前台服务态度很好，还赠送了水和面包，大家都不容易，服务好弥补硬件设施，但还是建议硬件设施再齐全一些！毕竟是希尔顿欢朋酒店🏨！
13315,2.0,9.0,,2019-05-04,5.0,新装修的，干净，位置好，好像在市中心位置，价格还挺便宜，送了水果，服务很好，早餐吃的东西也多，味道还不错，这次5.1最满意的就是订了这个酒店，忘记拍图片了
13315,4.0,,,2020-05-19,5.0,去到后，酒店环境很好，基本和图片一致。酒店的人员服务和接待也很好很热情。特别是服务员yangyang，在住宿时帮助了我们很多。多年不回老家这次回老家见到多年不见的亲戚很开心，感谢酒店的贴心服务！
13315,1.0,1.0, 3,2019-11-17,5.0,位置超好，免费停车，周边很繁华吃玩的都很近，还离湖边很近，可以出去走走，忘记拍照片了只能拿周边景色来补了😂 早餐也不错，虽然不是那么特别丰盛，该有都有味道也很好。房间特别舒适干净，有免费可乐雪碧矿泉水咖啡茶……床很舒服，睡得香，虽然挨着马路，关上窗啥也听不到超安静，隔音效果超赞，12楼还有健身房和自助洗衣机很方便。 退房时前台还免费送水说开车喝，给人感觉超温馨…… 美中不足就是电视就是数字电视，不是网络的，这个可能是企业要求吧？ 总体推荐哈，以后有机会来玩还会选择这里😘😘
13315,7.0,3.0, 7,2019-11-25,5.0,去天目湖路过宜兴过夜，看有希尔顿欢朋就马上订了，酒店很新很干净，交通也很便利。到南山竹海和天目湖都很近，另外酒店早餐不错很丰富！可惜没多拍照片。
